anio,municipio_id,unidades_de_servicio_nivel_inicial*,unidades_de_servicio_nivel_primario,unidades_de_servicio_nivel_secundario**,sector_de_gestión_estatal***,sector_de_gestión_privada****,matricula_sexo_femenino*****,matricula_sexo_masculino******,matricula_nivel_inicial,matricula_nivel_primario*******,matricula_nivel_secundario********
2015.0,6679.0,14.0,19.0,9.0,54.0,5.0,3197.0,2954.0,893.0,1828.0,1442.0
2016.0,6679.0,15.0,19.0,8.0,55.0,5.0,3067.0,3094.0,934.0,1786.0,1457.0
2017.0,6679.0,15.0,19.0,8.0,56.0,4.0,2989.0,3090.0,919.0,1803.0,1484.0
2018.0,6679.0,15.0,19.0,8.0,56.0,4.0,3187.0,3079.0,974.0,1803.0,1478.0
2019.0,6679.0,15.0,19.0,8.0,55.0,4.0,3795.0,3314.0,971.0,1790.0,1517.0
2020.0,6679.0,15.0,20.0,8.0,55.0,4.0,3258.0,2964.0,991.0,1802.0,1471.0
2021.0,6679.0,15.0,20.0,8.0,56.0,4.0,3335.0,2936.0,931.0,1887.0,1499.0
2022.0,6679.0,15.0,20.0,8.0,56.0,4.0,3535.0,3015.0,923.0,1881.0,1444.0
2023.0,6679.0,16.0,20.0,8.0,56.0,4.0,3510.0,2914.0,851.0,1888.0,1453.0
2011.0,6686.0,21.0,23.0,9.0,71.0,5.0,4259.0,3788.0,1426.0,2326.0,1552.0
2012.0,6686.0,20.0,23.0,9.0,71.0,4.0,4164.0,3663.0,1396.0,2344.0,1562.0
2013.0,6686.0,20.0,23.0,8.0,72.0,4.0,4190.0,3610.0,1407.0,2353.0,1594.0
2014.0,6686.0,20.0,23.0,8.0,72.0,4.0,4046.0,3688.0,1458.0,2368.0,1576.0
2015.0,6686.0,20.0,23.0,8.0,71.0,4.0,4234.0,3811.0,1456.0,2364.0,1679.0
2016.0,6686.0,20.0,23.0,8.0,71.0,4.0,4383.0,3908.0,1422.0,2403.0,1779.0
2017.0,6686.0,20.0,23.0,7.0,66.0,4.0,4378.0,3883.0,1442.0,2340.0,1798.0
2018.0,6686.0,20.0,23.0,7.0,68.0,4.0,4483.0,3946.0,1422.0,2360.0,1853.0
2019.0,6686.0,20.0,23.0,7.0,66.0,4.0,4541.0,3999.0,1389.0,2350.0,1904.0
2020.0,6686.0,21.0,23.0,7.0,67.0,4.0,4481.0,3980.0,1391.0,2346.0,1895.0
2021.0,6686.0,21.0,23.0,7.0,67.0,4.0,4503.0,3824.0,1287.0,2324.0,1971.0
2022.0,6686.0,20.0,23.0,7.0,66.0,4.0,4363.0,4046.0,1294.0,2257.0,1949.0
2023.0,6686.0,20.0,22.0,7.0,64.0,4.0,4291.0,3827.0,1224.0,2217.0,1920.0
2011.0,6700.0,15.0,21.0,8.0,61.0,7.0,3796.0,3660.0,1116.0,1880.0,1190.0
2012.0,6700.0,15.0,20.0,8.0,59.0,7.0,3793.0,3510.0,1087.0,1873.0,1223.0
2013.0,6700.0,15.0,19.0,8.0,61.0,7.0,4012.0,3548.0,1035.0,1898.0,1246.0
2014.0,6700.0,15.0,19.0,8.0,61.0,7.0,3790.0,3322.0,1056.0,1886.0,1258.0
2015.0,6700.0,15.0,19.0,8.0,62.0,7.0,3948.0,3699.0,1062.0,1825.0,1305.0
2016.0,6700.0,15.0,19.0,8.0,62.0,7.0,4182.0,3648.0,1060.0,1809.0,1310.0
2017.0,6700.0,15.0,18.0,8.0,60.0,7.0,3983.0,3642.0,1039.0,1821.0,1270.0
2018.0,6700.0,15.0,18.0,8.0,60.0,7.0,4085.0,3646.0,1068.0,1806.0,1259.0
2019.0,6700.0,15.0,18.0,8.0,60.0,7.0,4012.0,3481.0,1095.0,1736.0,1302.0
2020.0,6700.0,15.0,18.0,8.0,58.0,7.0,4252.0,3609.0,1071.0,1741.0,1385.0
2021.0,6700.0,15.0,18.0,8.0,58.0,7.0,3918.0,3497.0,1008.0,1801.0,1391.0
2022.0,6700.0,15.0,18.0,8.0,56.0,7.0,4074.0,3586.0,963.0,1810.0,1277.0
2023.0,6700.0,15.0,18.0,8.0,57.0,7.0,4202.0,3795.0,924.0,1787.0,1203.0
2011.0,6707.0,25.0,39.0,7.0,86.0,6.0,5808.0,5186.0,1582.0,3192.0,1563.0
2012.0,6707.0,25.0,39.0,7.0,88.0,6.0,6058.0,5380.0,1548.0,3251.0,1664.0
2013.0,6707.0,25.0,40.0,7.0,89.0,7.0,5811.0,5179.0,1590.0,3317.0,1423.0
2014.0,6707.0,25.0,40.0,7.0,89.0,7.0,5622.0,5257.0,1624.0,3327.0,1367.0
2015.0,6707.0,25.0,40.0,7.0,88.0,7.0,5960.0,5320.0,1655.0,3326.0,1628.0
2016.0,6707.0,25.0,40.0,7.0,88.0,8.0,6185.0,5406.0,1643.0,3393.0,1662.0
2017.0,6707.0,25.0,40.0,7.0,88.0,8.0,7171.0,5740.0,1687.0,3374.0,1772.0
2018.0,6707.0,25.0,40.0,7.0,89.0,8.0,7214.0,5760.0,1728.0,3356.0,1797.0
2019.0,6707.0,25.0,40.0,8.0,88.0,9.0,6035.0,5399.0,1691.0,3303.0,1846.0
2020.0,6707.0,25.0,40.0,8.0,84.0,8.0,6298.0,5496.0,1687.0,3301.0,1890.0
2021.0,6707.0,25.0,39.0,8.0,83.0,8.0,6267.0,5451.0,1640.0,3332.0,1936.0
2022.0,6707.0,25.0,37.0,8.0,82.0,8.0,6554.0,5584.0,1619.0,3313.0,2003.0
2023.0,6707.0,28.0,36.0,8.0,84.0,8.0,6734.0,5572.0,1673.0,3260.0,2034.0
2011.0,6714.0,20.0,22.0,12.0,60.0,10.0,5256.0,4876.0,1758.0,3616.0,2320.0
2012.0,6714.0,20.0,21.0,12.0,60.0,10.0,5357.0,5057.0,1788.0,3604.0,2391.0
2013.0,6714.0,20.0,21.0,12.0,64.0,10.0,5383.0,5221.0,1884.0,3649.0,2364.0
2014.0,6714.0,20.0,21.0,12.0,64.0,9.0,5516.0,5308.0,1986.0,3699.0,2297.0
2015.0,6714.0,20.0,20.0,12.0,65.0,9.0,5860.0,5554.0,1961.0,3742.0,2488.0
2016.0,6714.0,20.0,20.0,12.0,65.0,9.0,5959.0,5787.0,1962.0,3754.0,2613.0
2017.0,6714.0,20.0,20.0,12.0,61.0,9.0,5962.0,5657.0,1942.0,3787.0,2646.0
2018.0,6714.0,20.0,20.0,12.0,61.0,9.0,5796.0,5715.0,1926.0,3776.0,2688.0
2019.0,6714.0,20.0,20.0,12.0,60.0,9.0,5797.0,5644.0,1898.0,3862.0,2744.0
2020.0,6714.0,20.0,20.0,12.0,59.0,8.0,5850.0,5593.0,1900.0,3844.0,2847.0
2021.0,6714.0,20.0,20.0,12.0,61.0,7.0,5851.0,5667.0,1836.0,3853.0,2944.0
2022.0,6714.0,21.0,20.0,12.0,62.0,7.0,5873.0,5745.0,1847.0,3819.0,2897.0
2023.0,6714.0,21.0,20.0,12.0,61.0,7.0,5853.0,5659.0,1780.0,3739.0,2907.0
2011.0,6728.0,27.0,28.0,14.0,76.0,10.0,4592.0,4128.0,1387.0,2753.0,1846.0
2012.0,6728.0,27.0,28.0,14.0,76.0,9.0,4723.0,4358.0,1423.0,2759.0,1898.0
2013.0,6728.0,27.0,28.0,14.0,77.0,9.0,4792.0,4587.0,1440.0,2794.0,1946.0
2014.0,6728.0,27.0,29.0,14.0,78.0,10.0,4561.0,4644.0,1438.0,2769.0,1934.0
2015.0,6728.0,27.0,30.0,14.0,80.0,9.0,4716.0,4659.0,1568.0,2800.0,1981.0
2016.0,6728.0,27.0,30.0,14.0,80.0,9.0,4824.0,4633.0,1544.0,2787.0,1989.0
2017.0,6728.0,27.0,30.0,14.0,78.0,9.0,4873.0,4317.0,1498.0,2807.0,1993.0
2018.0,6728.0,27.0,30.0,14.0,78.0,9.0,4900.0,4445.0,1545.0,2841.0,2040.0
2019.0,6728.0,27.0,30.0,15.0,77.0,10.0,5008.0,4462.0,1554.0,2841.0,2078.0
2020.0,6728.0,27.0,30.0,14.0,78.0,9.0,4880.0,4448.0,1561.0,2751.0,2155.0
2021.0,6728.0,27.0,30.0,14.0,77.0,9.0,5002.0,4429.0,1427.0,2815.0,2327.0
2022.0,6728.0,27.0,29.0,14.0,79.0,8.0,5204.0,4554.0,1454.0,2707.0,2394.0
2023.0,6728.0,27.0,29.0,14.0,79.0,8.0,5094.0,4473.0,1337.0,2672.0,2386.0
2011.0,6735.0,22.0,17.0,10.0,62.0,8.0,4540.0,3851.0,1447.0,2380.0,1817.0
2012.0,6735.0,22.0,18.0,8.0,62.0,8.0,4650.0,3835.0,1476.0,2355.0,1823.0
2013.0,6735.0,22.0,18.0,8.0,62.0,8.0,4733.0,3757.0,1519.0,2362.0,1850.0
2014.0,6735.0,22.0,18.0,8.0,62.0,8.0,4668.0,3798.0,1545.0,2430.0,1856.0
2015.0,6735.0,22.0,18.0,8.0,63.0,7.0,4722.0,3866.0,1470.0,2449.0,1944.0
2016.0,6735.0,22.0,18.0,8.0,65.0,7.0,4851.0,3947.0,1511.0,2445.0,1985.0
2017.0,6735.0,23.0,18.0,8.0,64.0,7.0,4721.0,3937.0,1556.0,2372.0,1973.0
2018.0,6735.0,24.0,18.0,8.0,64.0,7.0,4705.0,3879.0,1576.0,2348.0,1985.0
2019.0,6735.0,24.0,17.0,8.0,63.0,7.0,4911.0,4001.0,1579.0,2288.0,1965.0
2020.0,6735.0,24.0,17.0,8.0,63.0,7.0,4767.0,4068.0,1556.0,2340.0,1986.0
2021.0,6735.0,25.0,17.0,8.0,63.0,7.0,5000.0,4045.0,1511.0,2357.0,2071.0
2022.0,6735.0,26.0,18.0,8.0,64.0,9.0,4846.0,4106.0,1522.0,2458.0,2072.0
2023.0,6735.0,26.0,18.0,9.0,64.0,10.0,4672.0,4188.0,1432.0,2475.0,1991.0
2011.0,6742.0,8.0,12.0,2.0,29.0,3.0,1913.0,1417.0,401.0,785.0,641.0
2012.0,6742.0,8.0,12.0,2.0,29.0,3.0,1890.0,1453.0,389.0,781.0,680.0
2013.0,6742.0,8.0,12.0,2.0,30.0,3.0,1911.0,1532.0,409.0,740.0,634.0
2014.0,6742.0,8.0,12.0,2.0,30.0,3.0,1862.0,1504.0,415.0,728.0,651.0
2015.0,6742.0,8.0,12.0,2.0,30.0,3.0,1816.0,1515.0,407.0,733.0,670.0
2016.0,6742.0,8.0,12.0,2.0,31.0,3.0,2002.0,1506.0,388.0,728.0,668.0
2017.0,6742.0,8.0,12.0,2.0,30.0,3.0,2060.0,1466.0,407.0,723.0,662.0
2018.0,6742.0,7.0,10.0,2.0,27.0,3.0,1945.0,1479.0,414.0,697.0,698.0
2019.0,6742.0,7.0,10.0,2.0,27.0,2.0,1913.0,1523.0,422.0,708.0,702.0
2020.0,6742.0,7.0,10.0,2.0,26.0,2.0,2085.0,1629.0,413.0,697.0,697.0
2021.0,6742.0,7.0,10.0,2.0,26.0,2.0,1928.0,1537.0,381.0,708.0,727.0
2022.0,6742.0,7.0,10.0,2.0,27.0,2.0,1915.0,1628.0,372.0,720.0,723.0
2023.0,6742.0,8.0,9.0,2.0,28.0,2.0,1849.0,1661.0,378.0,667.0,680.0
2011.0,6749.0,67.0,55.0,45.0,138.0,76.0,22789.0,22298.0,8087.0,16956.0,12486.0
2012.0,6749.0,68.0,55.0,45.0,138.0,77.0,22622.0,22011.0,8189.0,16889.0,12632.0
2013.0,6749.0,69.0,55.0,45.0,144.0,79.0,23040.0,22318.0,8432.0,16922.0,13111.0
2014.0,6749.0,68.0,55.0,45.0,145.0,78.0,22710.0,22224.0,8342.0,16989.0,12786.0
2015.0,6749.0,68.0,55.0,45.0,145.0,78.0,22914.0,22297.0,8464.0,17018.0,12773.0
2016.0,6749.0,68.0,55.0,45.0,147.0,78.0,23290.0,22602.0,8370.0,17018.0,13014.0
2017.0,6749.0,68.0,55.0,45.0,138.0,78.0,23534.0,22662.0,8438.0,17135.0,13265.0
2018.0,6749.0,68.0,55.0,45.0,139.0,78.0,24160.0,23577.0,8578.0,17176.0,13759.0
2019.0,6749.0,68.0,55.0,45.0,137.0,78.0,24421.0,23797.0,8484.0,17333.0,14042.0
2020.0,6749.0,66.0,55.0,45.0,133.0,76.0,23731.0,22917.0,7898.0,17441.0,14116.0
2021.0,6749.0,64.0,55.0,45.0,134.0,74.0,23926.0,22874.0,7142.0,17325.0,14402.0
2022.0,6749.0,65.0,55.0,45.0,136.0,74.0,23372.0,22331.0,7181.0,16848.0,14088.0
2023.0,6749.0,65.0,55.0,45.0,134.0,73.0,22859.0,22035.0,6632.0,16395.0,14152.0
2011.0,6756.0,107.0,93.0,91.0,161.0,240.0,44600.0,43651.0,15268.0,29452.0,26709.0
2012.0,6756.0,106.0,93.0,88.0,161.0,238.0,44696.0,43030.0,15104.0,29642.0,26277.0
2013.0,6756.0,105.0,93.0,88.0,167.0,239.0,44314.0,43154.0,15116.0,29461.0,26538.0
2014.0,6756.0,107.0,93.0,88.0,166.0,242.0,44382.0,43477.0,14987.0,29607.0,26273.0
2015.0,6756.0,108.0,93.0,83.0,163.0,242.0,45096.0,43934.0,15019.0,29408.0,26537.0
2016.0,6756.0,109.0,93.0,82.0,160.0,241.0,44407.0,43502.0,15007.0,29233.0,26717.0
2017.0,6756.0,106.0,93.0,82.0,151.0,240.0,44193.0,43646.0,15064.0,28887.0,27074.0
2018.0,6756.0,105.0,93.0,82.0,156.0,237.0,44570.0,43478.0,14813.0,28468.0,27343.0
2019.0,6756.0,106.0,93.0,82.0,151.0,236.0,43208.0,42014.0,14620.0,27991.0,27080.0
2020.0,6756.0,104.0,92.0,82.0,150.0,233.0,41404.0,40786.0,13430.0,27392.0,27029.0
2021.0,6756.0,98.0,91.0,82.0,148.0,224.0,41446.0,40181.0,11788.0,26681.0,27492.0
2022.0,6756.0,97.0,90.0,82.0,147.0,222.0,39793.0,38681.0,11802.0,25829.0,26767.0
2023.0,6756.0,96.0,90.0,82.0,148.0,221.0,38641.0,37952.0,11229.0,25085.0,25925.0
2011.0,6760.0,83.0,89.0,101.0,162.0,191.0,48631.0,44388.0,12511.0,33288.0,30116.0
2012.0,6760.0,82.0,89.0,98.0,160.0,186.0,48469.0,45307.0,12720.0,33125.0,30347.0
2013.0,6760.0,83.0,89.0,98.0,162.0,188.0,48763.0,45184.0,12931.0,33277.0,30617.0
2014.0,6760.0,85.0,89.0,96.0,167.0,193.0,49779.0,46346.0,13361.0,33478.0,30843.0
2015.0,6760.0,84.0,89.0,95.0,167.0,191.0,51641.0,47045.0,13680.0,33968.0,30802.0
2016.0,6760.0,86.0,91.0,94.0,168.0,192.0,51443.0,47099.0,13900.0,34501.0,31116.0
2017.0,6760.0,84.0,90.0,92.0,170.0,187.0,52599.0,48051.0,14013.0,35073.0,31501.0
2018.0,6760.0,85.0,91.0,92.0,161.0,191.0,53932.0,49146.0,14349.0,35759.0,32025.0
2019.0,6760.0,90.0,92.0,92.0,167.0,188.0,55464.0,50723.0,14802.0,36485.0,32781.0
2020.0,6760.0,89.0,92.0,93.0,165.0,187.0,54999.0,50912.0,14152.0,37145.0,33506.0
2021.0,6760.0,88.0,92.0,93.0,163.0,184.0,53772.0,50068.0,13083.0,37286.0,34784.0
2022.0,6760.0,87.0,92.0,92.0,163.0,182.0,52740.0,50043.0,13269.0,36886.0,34414.0
2023.0,6760.0,87.0,92.0,93.0,164.0,185.0,52455.0,49855.0,12772.0,36479.0,34552.0
2011.0,6763.0,50.0,57.0,48.0,167.0,66.0,25721.0,24834.0,7424.0,15210.0,10483.0
2012.0,6763.0,50.0,57.0,48.0,170.0,65.0,25279.0,24276.0,7586.0,15190.0,10627.0
2013.0,6763.0,50.0,57.0,47.0,179.0,66.0,24812.0,24022.0,7676.0,15165.0,10674.0
2014.0,6763.0,50.0,57.0,47.0,180.0,64.0,25286.0,24163.0,7754.0,15352.0,10648.0
2015.0,6763.0,50.0,57.0,44.0,183.0,64.0,25324.0,24577.0,7603.0,15407.0,10748.0
2016.0,6763.0,50.0,57.0,44.0,182.0,63.0,25220.0,24729.0,7493.0,15409.0,10826.0
2017.0,6763.0,50.0,57.0,44.0,170.0,62.0,28042.0,25761.0,7735.0,15334.0,10756.0
2018.0,6763.0,50.0,57.0,43.0,170.0,61.0,27586.0,25883.0,7769.0,15385.0,11028.0
2019.0,6763.0,50.0,56.0,43.0,166.0,61.0,26023.0,24848.0,7658.0,15354.0,11090.0
2020.0,6763.0,50.0,56.0,43.0,161.0,61.0,25445.0,24677.0,7418.0,15437.0,11114.0
2021.0,6763.0,51.0,56.0,43.0,164.0,63.0,25396.0,23876.0,6845.0,15512.0,11407.0
2022.0,6763.0,51.0,56.0,43.0,168.0,62.0,25122.0,23844.0,6887.0,15247.0,11239.0
2023.0,6763.0,50.0,57.0,43.0,166.0,63.0,24727.0,23659.0,6542.0,15063.0,11012.0
2011.0,6770.0,28.0,44.0,20.0,119.0,14.0,11512.0,10795.0,2963.0,7603.0,5010.0
2012.0,6770.0,28.0,43.0,20.0,118.0,14.0,11978.0,10624.0,3022.0,7638.0,5259.0
2013.0,6770.0,28.0,43.0,20.0,124.0,14.0,12338.0,11584.0,3068.0,7755.0,5318.0
2014.0,6770.0,28.0,43.0,20.0,125.0,13.0,11950.0,11063.0,3064.0,7644.0,5435.0
2015.0,6770.0,29.0,43.0,20.0,125.0,14.0,13071.0,11925.0,3118.0,7443.0,5516.0
2016.0,6770.0,29.0,43.0,20.0,123.0,14.0,12670.0,11249.0,3140.0,7372.0,5543.0
2017.0,6770.0,30.0,43.0,20.0,118.0,14.0,13079.0,11925.0,3370.0,7384.0,5646.0
2018.0,6770.0,30.0,43.0,20.0,118.0,14.0,12720.0,11607.0,3389.0,7392.0,5809.0
2019.0,6770.0,30.0,43.0,20.0,117.0,14.0,13468.0,12538.0,3411.0,7555.0,5937.0
2020.0,6770.0,30.0,43.0,20.0,116.0,14.0,12889.0,11794.0,3344.0,7634.0,6086.0
2021.0,6770.0,29.0,43.0,20.0,115.0,13.0,12628.0,11335.0,3212.0,7610.0,6139.0
2022.0,6770.0,30.0,42.0,21.0,117.0,13.0,12695.0,11545.0,3138.0,7594.0,6071.0
2023.0,6770.0,31.0,42.0,21.0,117.0,13.0,13050.0,11732.0,3140.0,7531.0,6094.0
2011.0,6778.0,17.0,22.0,17.0,67.0,8.0,11309.0,10946.0,3068.0,8512.0,5271.0
2012.0,6778.0,17.0,22.0,16.0,69.0,11.0,11945.0,11383.0,3195.0,8866.0,5695.0
2013.0,6778.0,18.0,22.0,16.0,70.0,11.0,12080.0,11518.0,3284.0,9179.0,5912.0
2014.0,6778.0,19.0,22.0,16.0,71.0,13.0,12655.0,12024.0,3413.0,9478.0,6044.0
2015.0,6778.0,19.0,22.0,16.0,72.0,13.0,13732.0,12941.0,3459.0,9679.0,6377.0
2016.0,6778.0,22.0,23.0,16.0,75.0,15.0,13384.0,13116.0,3740.0,10047.0,6356.0
2017.0,6778.0,24.0,24.0,16.0,73.0,17.0,13860.0,13705.0,3913.0,10321.0,6521.0
2018.0,6778.0,25.0,24.0,16.0,72.0,18.0,14026.0,13911.0,4118.0,10685.0,6542.0
2019.0,6778.0,25.0,24.0,16.0,73.0,19.0,14725.0,14391.0,4320.0,10900.0,6999.0
2020.0,6778.0,26.0,26.0,16.0,70.0,21.0,15048.0,14552.0,4244.0,11175.0,7421.0
2021.0,6778.0,28.0,28.0,15.0,74.0,21.0,16659.0,16382.0,4413.0,11856.0,8245.0
2022.0,6778.0,28.0,30.0,16.0,76.0,23.0,16737.0,16047.0,4329.0,12138.0,8157.0
2023.0,6778.0,30.0,32.0,17.0,82.0,23.0,17148.0,16412.0,4454.0,12048.0,8441.0
2011.0,6784.0,13.0,14.0,6.0,37.0,6.0,2565.0,2481.0,655.0,1071.0,857.0
2012.0,6784.0,14.0,14.0,6.0,39.0,6.0,2627.0,2617.0,689.0,1097.0,863.0
2013.0,6784.0,14.0,14.0,6.0,40.0,6.0,2553.0,2381.0,657.0,1157.0,867.0
2014.0,6784.0,14.0,14.0,6.0,40.0,6.0,2377.0,2218.0,666.0,1183.0,880.0
2015.0,6784.0,13.0,14.0,6.0,42.0,5.0,2661.0,2473.0,609.0,1184.0,917.0
2016.0,6784.0,13.0,14.0,6.0,42.0,5.0,2365.0,2369.0,623.0,1173.0,910.0
2017.0,6784.0,13.0,14.0,5.0,39.0,5.0,2480.0,2407.0,656.0,1151.0,930.0
2018.0,6784.0,13.0,14.0,5.0,39.0,5.0,2654.0,2407.0,667.0,1148.0,936.0
2019.0,6784.0,13.0,14.0,5.0,39.0,5.0,2720.0,2289.0,671.0,1118.0,993.0
2020.0,6784.0,13.0,14.0,5.0,37.0,5.0,2345.0,2040.0,637.0,1110.0,1010.0
2021.0,6784.0,13.0,14.0,5.0,38.0,5.0,2529.0,1988.0,604.0,1078.0,1049.0
2022.0,6784.0,13.0,14.0,5.0,38.0,5.0,2687.0,2232.0,604.0,1108.0,1020.0
2023.0,6784.0,13.0,14.0,5.0,39.0,5.0,2718.0,2293.0,562.0,1134.0,965.0
2011.0,6791.0,58.0,57.0,37.0,179.0,49.0,21001.0,19853.0,6071.0,12210.0,7693.0
2012.0,6791.0,58.0,57.0,35.0,178.0,49.0,20884.0,19727.0,6004.0,12316.0,7895.0
2013.0,6791.0,58.0,58.0,31.0,178.0,50.0,21379.0,19679.0,6006.0,12326.0,8165.0
2014.0,6791.0,59.0,58.0,31.0,178.0,50.0,21645.0,20192.0,6231.0,12281.0,7979.0
2015.0,6791.0,59.0,58.0,31.0,181.0,49.0,22005.0,20317.0,6384.0,12195.0,8049.0
2016.0,6791.0,61.0,58.0,31.0,185.0,49.0,22016.0,20419.0,6477.0,12168.0,8030.0
2017.0,6791.0,63.0,59.0,31.0,176.0,52.0,21560.0,20205.0,6754.0,12169.0,8182.0
2018.0,6791.0,64.0,59.0,31.0,182.0,53.0,22620.0,20866.0,6741.0,12247.0,8577.0
2019.0,6791.0,65.0,59.0,31.0,177.0,53.0,22728.0,20641.0,6743.0,12271.0,8642.0
2020.0,6791.0,65.0,59.0,31.0,174.0,53.0,21890.0,20129.0,6596.0,12414.0,8633.0
2021.0,6791.0,64.0,60.0,31.0,174.0,53.0,22347.0,20053.0,6237.0,12656.0,8737.0
2022.0,6791.0,62.0,60.0,31.0,179.0,50.0,22023.0,20028.0,6065.0,12539.0,8836.0
2023.0,6791.0,62.0,60.0,32.0,179.0,48.0,21623.0,19753.0,5602.0,12527.0,8869.0
2011.0,6805.0,114.0,102.0,113.0,234.0,187.0,57737.0,56766.0,19236.0,44271.0,32387.0
2012.0,6805.0,115.0,104.0,114.0,238.0,186.0,57858.0,57430.0,19671.0,44302.0,33263.0
2013.0,6805.0,120.0,105.0,111.0,245.0,193.0,58060.0,58184.0,20313.0,44197.0,33819.0
2014.0,6805.0,120.0,108.0,109.0,239.0,194.0,58777.0,58927.0,20854.0,44838.0,34069.0
2015.0,6805.0,121.0,106.0,108.0,246.0,194.0,58753.0,59383.0,20904.0,44914.0,34111.0
2016.0,6805.0,122.0,106.0,106.0,246.0,197.0,58872.0,59757.0,21059.0,44887.0,34383.0
2017.0,6805.0,122.0,107.0,102.0,234.0,197.0,60361.0,60111.0,21246.0,45177.0,34261.0
2018.0,6805.0,122.0,109.0,102.0,226.0,198.0,61136.0,60273.0,21915.0,45577.0,35280.0
2019.0,6805.0,123.0,110.0,103.0,232.0,201.0,62630.0,61897.0,21543.0,46078.0,36238.0
2020.0,6805.0,122.0,110.0,101.0,225.0,201.0,61653.0,61074.0,20349.0,46407.0,36652.0
2021.0,6805.0,120.0,110.0,102.0,223.0,199.0,60714.0,60084.0,18219.0,46055.0,38434.0
2022.0,6805.0,124.0,111.0,102.0,223.0,201.0,60125.0,60606.0,18814.0,45347.0,38417.0
2023.0,6805.0,124.0,111.0,104.0,223.0,207.0,59356.0,59441.0,17872.0,44167.0,38315.0
2011.0,6819.0,15.0,22.0,8.0,57.0,5.0,2219.0,2004.0,728.0,1292.0,950.0
2012.0,6819.0,15.0,22.0,8.0,57.0,5.0,2324.0,2130.0,712.0,1287.0,998.0
2013.0,6819.0,15.0,22.0,8.0,59.0,5.0,2272.0,2197.0,702.0,1317.0,990.0
2014.0,6819.0,15.0,22.0,8.0,59.0,5.0,2261.0,2171.0,709.0,1327.0,996.0
2015.0,6819.0,15.0,21.0,8.0,58.0,5.0,2385.0,2173.0,741.0,1318.0,978.0
2016.0,6819.0,15.0,22.0,8.0,59.0,5.0,2434.0,2152.0,837.0,1261.0,972.0
2017.0,6819.0,15.0,22.0,8.0,61.0,5.0,3272.0,2460.0,879.0,1301.0,969.0
2018.0,6819.0,15.0,22.0,8.0,59.0,5.0,2527.0,2267.0,867.0,1330.0,995.0
2019.0,6819.0,15.0,20.0,8.0,55.0,5.0,2319.0,2193.0,861.0,1335.0,1034.0
2020.0,6819.0,15.0,20.0,8.0,54.0,5.0,2473.0,2253.0,829.0,1356.0,1034.0
2021.0,6819.0,15.0,20.0,8.0,54.0,5.0,2563.0,2157.0,777.0,1408.0,987.0
2022.0,6819.0,15.0,20.0,8.0,54.0,5.0,2344.0,2154.0,759.0,1434.0,965.0
2023.0,6819.0,15.0,19.0,9.0,54.0,5.0,2436.0,2161.0,694.0,1452.0,1017.0
2011.0,6826.0,40.0,46.0,16.0,127.0,18.0,9876.0,8549.0,2433.0,4949.0,3284.0
2012.0,6826.0,40.0,46.0,17.0,128.0,17.0,10140.0,8438.0,2362.0,5009.0,3434.0
2013.0,6826.0,40.0,46.0,16.0,126.0,17.0,9928.0,8498.0,2338.0,4930.0,3461.0
2014.0,6826.0,40.0,46.0,13.0,126.0,16.0,10378.0,8802.0,2415.0,4910.0,3553.0
2015.0,6826.0,40.0,46.0,13.0,126.0,16.0,10367.0,9003.0,2439.0,4831.0,3411.0
2016.0,6826.0,40.0,46.0,13.0,124.0,16.0,10311.0,8711.0,2446.0,4672.0,3450.0
2017.0,6826.0,40.0,46.0,13.0,119.0,18.0,10315.0,8279.0,2475.0,4660.0,3578.0
2018.0,6826.0,40.0,46.0,12.0,120.0,17.0,10265.0,8382.0,2520.0,4619.0,3653.0
2019.0,6826.0,40.0,46.0,12.0,121.0,17.0,11163.0,8642.0,2533.0,4660.0,3587.0
2020.0,6826.0,40.0,46.0,12.0,116.0,17.0,10161.0,8387.0,2495.0,4635.0,3644.0
2021.0,6826.0,41.0,46.0,12.0,120.0,18.0,9284.0,7986.0,2379.0,4674.0,3704.0
2022.0,6826.0,41.0,46.0,12.0,119.0,18.0,10403.0,8614.0,2337.0,4738.0,3622.0
2023.0,6826.0,41.0,46.0,12.0,121.0,18.0,10202.0,8317.0,2260.0,4685.0,3581.0
2011.0,6833.0,37.0,47.0,22.0,112.0,25.0,10313.0,9478.0,2815.0,5755.0,3976.0
2012.0,6833.0,38.0,45.0,21.0,110.0,25.0,10534.0,9263.0,2797.0,5704.0,4044.0
2013.0,6833.0,38.0,45.0,22.0,113.0,26.0,10916.0,9482.0,2899.0,5720.0,4149.0
2014.0,6833.0,38.0,44.0,21.0,110.0,26.0,11266.0,9374.0,2926.0,5717.0,4207.0
2015.0,6833.0,38.0,44.0,19.0,114.0,22.0,10864.0,9431.0,2926.0,5683.0,3973.0
2016.0,6833.0,38.0,44.0,19.0,116.0,22.0,11374.0,9680.0,2965.0,5599.0,4047.0
2017.0,6833.0,39.0,44.0,18.0,114.0,23.0,12088.0,10147.0,3012.0,5600.0,4015.0
2018.0,6833.0,36.0,44.0,19.0,111.0,23.0,11661.0,10094.0,3117.0,5552.0,4030.0
2019.0,6833.0,36.0,44.0,19.0,115.0,21.0,11765.0,10004.0,3002.0,5669.0,4015.0
2020.0,6833.0,36.0,44.0,19.0,112.0,21.0,11654.0,9467.0,2853.0,5725.0,4095.0
